i wouldnt see this movie again for free.  	NEGATIVE
STEAMBOAT WILLIE is an amazingly important film to our cinema history.  	POSITIVE
This second appearance of Mickey Mouse (following the silent PLANE CRAZY earlier that year) is probably his most famous film--mostly because it was so ground-breaking.  	POSITIVE
While you don't yet hear Mickey speak, there are tons of sound effects and music throughout the film--something we take for granted now but which was a huge crowd pleaser in 1928.  	POSITIVE
However, after seeing the short again after about 25 years, I was amazed at how timeless the film actually is.  	POSITIVE
It's just adorable seeing Mickey playing "Turkey in the Straw" in a highly imaginative (if occasionally cruel) way.  	POSITIVE
Clever and a real crowd-pleaser--this film still ranks among Mickey's best films even after 80 wonderful years.  	POSITIVE
The bipolarity of the ruthless thug (one minute a ruthless killer, the next minute a Luv's diaper commercial) is completely unconvincing.  	NEGATIVE
I'm terribly disappointed that this film would receive so many awards and accolades, especially when there are far more deserving works of film out there.  	NEGATIVE
The original Body and Soul (1947) is a masterpiece.  	POSITIVE
John Garfield, Ann revere, Lilli Plmer, William Conrad, Canada Lee...and filmed by one of the greatest cinematographers to ever grace the screen..James Wong Howe.  	POSITIVE
I don't think there are any redeeming qualities in this remake.  	NEGATIVE
This may be the only bad film he ever made.  	NEGATIVE
So bad...well...it's just bad.  	NEGATIVE
This movie is a solid example of a bad plot and a very, very bad idea all the way.  	NEGATIVE
It's a shame to see good actors like Thomerson and James make a living in a mess like this.  	NEGATIVE
I thought it was bad.  	NEGATIVE
Both films are terrible, but to the credit of the 1986 version, it was watchable.  	NEGATIVE
Let's start with all the problemsthe acting, especially from the lead professor, was very, very bad.  	NEGATIVE
The script is a big flawed mess.  	NEGATIVE
The best example of how dumb the writing is when it's established that you can turn the zombie-students back into humans by removing a necklace containing a piece of the meteorite.  	NEGATIVE
Director Paul Matthews, who also wrote/directed the weak 1995 monster movie "Grim", clearly doesn't know how to pace his films.  	NEGATIVE
The movie is terribly boring in places.  	NEGATIVE
The lighting is awful.  	NEGATIVE
The film looks cheap and bland.  	NEGATIVE
One of the most disappointing aspects is the lack of notable gore.  	NEGATIVE
This convention never worked well in the past, and certainly doesn't work here.  	NEGATIVE
The visual effects were AWFUL.  	NEGATIVE
The CG opening sequence in space looked like it could have been created on Microsoft Slideshow for God's sake!  	NEGATIVE
The "explosion" of the Gas tanks at the end was just as awful.  	NEGATIVE
Okay, I like to consider myself a fair critic, so I'll give credit where credit's due--the creature effects were actually pretty cool.  	POSITIVE
Gotta love those close-ups of slimy, drooling teeth!  	POSITIVE
To sum the film up, "Breeders" is a terrible, cheaply made horror movie that should be avoided like the Ebola virus.  	NEGATIVE
Not recommended.  	NEGATIVE
He is almost unbearable to watch on screen, he has little to no charisma, and terrible comedic timing.  	NEGATIVE
Aside from it's terrible lead, this film has loads of other debits.  	NEGATIVE
I understand that it's supposed to be a cheap popcorn comedy, but that doesn't mean that it has to completely insult our intelligence, and have writing so incredibly hackneyed that it borders on offensive.  	NEGATIVE
Lewis Black's considerable talent is wasted here too, as he is at his most incendiary when he is unrestrained, which the PG-13 rating certainly won't allow.  	NEGATIVE
The film's sole bright spot was Jonah Hill (who will look almost unrecognizable to fans of the recent Superbad due to the amount of weight he lost in the interim).  	POSITIVE
With the originality and freshness of the first movie now spent, this remake had little else to offer.  	NEGATIVE
The budget was evidently very limited.  	NEGATIVE
This was reflected not only in the cast, but also in the below-par script, which borrowed much from the earlier classic.  	NEGATIVE
However, here there was no decent acting, action or location work to balance things up.  	NEGATIVE
Filmiing was less expansive.  	NEGATIVE
It failed to convey the broad sweep of landscapes that were a great part of the original.  	NEGATIVE
Generally; it just lacked imagination.  	NEGATIVE
Not recommended.  	NEGATIVE
Is it possible for a movie to get any worse than this?  	NEGATIVE
There is no plot here to keep you going in the first place.  	NEGATIVE
Even when the women finally show up, there is no sign of improvement; the most expected things happen and by the time the film is over, you might be far asleep.  	NEGATIVE
Beware: this is not a trashy cult movie, this is trash -period!  	NEGATIVE
I can't believe there's even a sequel to this!  	NEGATIVE
Which is precisely why I am giving it such a bad review!  	NEGATIVE
Being a 90's child, I truly enjoyed this show and I can proudly say that I enjoyed it big time and even more than the classical WB cartoons.  	POSITIVE
But "Tiny Toons" kept the 90's vibe and delivered one of the most popular, funny, and underrated cartoons ever created.  	POSITIVE
The memories are murky but I can only say that I enjoyed every single episode and product related to the show.  	POSITIVE
Easily, none other cartoon made me laugh in a tender way (before getting into dark sitcoms oriented for teenagers).  	POSITIVE
The characters were all funny and had the peculiarity of not having a true lead character.  	POSITIVE
Every single character was hilarious and deserved to be called a lead.  	POSITIVE
Every element of this story was so over the top, excessively phony and contrived that it was painful to sit through.  	NEGATIVE
Her lines seem to have been WRITTEN by a fifteen year old, though they are trying oh so, so hard to sound like how a fifteen year old would really, um, you know, well... talk.  	NEGATIVE
Perabo has a nice energy level and is obviously very comfortable in front of a camera.  	POSITIVE
There is simply no excuse for something this poorly done.  	NEGATIVE
I saw this movie and I thought this is a stupid movie.  	NEGATIVE
What is even more stupid is that who had thought an idea that there should be a volcano in Los Angeles?  	NEGATIVE
To be honest with you, this is unbelievable nonsense and very foolish.  	NEGATIVE
In conclusion, I will not bother with this movie because a volcano in Los Angeles is nothing but nonsense.  	NEGATIVE
The story line is just awful!  	NEGATIVE
It's just painful!  	NEGATIVE
And the accents are absolutely abysmal!  	NEGATIVE
There's also enough hypocrisy in this film to make me vomit.  	NEGATIVE
Don't waste your time watching this rubbish non-researched film.  	NEGATIVE
I believe that Pitch Black was done well.  	POSITIVE
The characters are interesting and you want to find out more about them the longer the movie goes on, and I think people will be surprised by who does and doesn't make it.  	POSITIVE
Go watch it!  	POSITIVE
Omit watching this.  	NEGATIVE
VERY funny!  	POSITIVE
My rating: just 3 out of 10.  	NEGATIVE
The characters are interesting and you really care for them.  	POSITIVE
An instant classic, with a great soundtrack and a catchy song during the ending credits.  	POSITIVE
Don't miss it.  	POSITIVE
This is a masterful piece of film-making, with many themes simmering and occasionally boiling over in this warts and all study of the poet's bohemian, self-indulgent wartime years that span the aerial bombardments of London and the outward tranquillity of a Welsh coastal retreat - the borderlines between friendship, lust and love, dedication to art and experience versus practical concerns, jealousy, rivalry, cowardice and egotism versus heroism and self-sacrifice and more.  	POSITIVE
A mature, subtle script that suggests and occasionally brings into dramatic focus the underlying tensions is well served by perfect performances (apart from the odd inappropriate smiling that Keira Knightley is prone to, though perhaps under direction this time as the other characters themselves often mention it).  	POSITIVE
But above all the exquisite visual composition of each moment, with inventive and elegant use of close-up, camera angle and lighting, including pointillistic faux home movie footage, is a wonder and joy to behold.  	POSITIVE
It's as continuously beautiful to look at as a Bertolucci, but the relationships here are more convincing and the narrative more engaging than some of that master's work.  	POSITIVE
The basic premise is wasted since it is sidelined by the inexplicable focus on the documentary crew.  	NEGATIVE
Regardless, the film fails on most levels.  	NEGATIVE
Avoid at all costs.  	NEGATIVE
I saw this film over Christmas, and what a great film it was!  	POSITIVE
I thought Errol Flynn was brilliant as Custer and has since become my favourite actor!  	POSITIVE
His acting alongside Olivia De Havilland was brilliant and the ending was fantastic!  	POSITIVE
I had always known that Errol Flynn was a brilliant actor as he was my dads favourite actor, and I grew up watching his films as a child.  	POSITIVE
But it wasn't until I watched this film that I realised how great he actually was.  	POSITIVE
I'll give this film 10 out of 10!  	POSITIVE
I know that Jim O'Connor was very energetic and that nobody could be as much as him, but George was well dull.  	NEGATIVE
He really didn't seem to want to be hosting; his voice-overs were monotonous, didn't get involved with the guests.  	NEGATIVE
Lovely little thriller from Hitchcock, with lots of nice shenanigans surrounding a murdered spy, a kidnapped child, a nasty church, a foreign plot and some random taxidermists.  	POSITIVE
Jimmy Stewart is as ever a great hero for Hitchcock, the story rips along to its cool climax at an embassy function, but it lacks the brooding menace of Hitchcock's black and white, low-budget original.  	POSITIVE
Nevertheless yet another wonderful film from the great master's stable.  	POSITIVE
I have to say that this film was excellently produced and tops the ratings as a typical sci fi film!  	POSITIVE
Excellently produced by one of Sci-fi's best producers Scot Vandiver !  	POSITIVE
But it is entertaining, nonetheless.  	POSITIVE
It's a campy sort of film that's a joy to watch.  	POSITIVE
There's barely a boring moment in the film and there are plenty of humorous parts.  	POSITIVE
The cast is always entertaining as usual.  	POSITIVE
Overall, a delight!  	POSITIVE
This movie is so mind-bendingly awful, it couldn't have even been created.  	NEGATIVE
The film lacks any real scares or tension & some of the medical terminology used throughout is a bit iffy to say the least & I say that as an insulin dependant diabetic myself.  	NEGATIVE
The least said about the acting the better.  	NEGATIVE
This movie does an excellent job of revealing the complexity of the task and the incredible challenges facing South Africa.  	POSITIVE
I believe every one should see this movie as I think few people outside of South Africa understand its past and what is being attempted in the Truth and Reconciliation process.  	POSITIVE
Nothing short of magnificent photography/cinematography in this film.  	POSITIVE
The acting is fantastic, the stories are seamlessly woven together, and the dogs are splendid............. A must rent, view, or see.  	POSITIVE
Don't be afraid of subtitles........ its worth a little aversion therapy 10/10  	POSITIVE
Excellent performance.  	POSITIVE
There still are good actors around!  	POSITIVE
Also great directing and photography.  	POSITIVE
Very true to Shakespear, and a 'must' for all Shakespear fans.  	POSITIVE
Macbeth (Jason Connery) moved me to tears with his final monolog (out brief candle, out)He gave the sphere of moral decay and dark forces a human face, which makes it the more interesting.  	POSITIVE
Helen Baxendale is a very credible lady Macbeth who can be very cheerfull at times and sometimes she just looks like a naughty girl, but deadly in her taste for blood and evil.  	POSITIVE
If you love death and decay, and Shakespears lyrics... this is the one.  	POSITIVE
This is a witty and delightful adaptation of the Dr Seuss book, brilliantly animated by UPA's finest and thoroughly deserving of its Academy Award.  	POSITIVE
Special mention should be made of the superb music score and sound effects, which are an integral element in helping to make this such a memorable and enjoyable cartoon.  	POSITIVE
However Paul Schrader has indeed made a film "about" Mishima that is both superb & complex.  	POSITIVE
Also notable is John Bailey's fine crisp beautifully colored cinematography and the great production design & costumes by Eiko Ishioka who went on to do the memorable costumes for Coppola's Dracula for which she received a well deserved Oscar.  	POSITIVE
Even allowing for poor production values for the time (1971) and the format (some kind of mini-series), this is baaaaaad.  	NEGATIVE
Unless you're just out to visually "collect" all extant films of Austen's work, you can skip this one.  	NEGATIVE
If you do watch it, however, there are small consolations: The actresses playing Anne's sisters each do a wonderful job with their roles.  	POSITIVE
It is not good.  	NEGATIVE
Speaking of the music, it is unbearably predictably and kitchy.  	NEGATIVE
Then the film just dropped the ball.  	NEGATIVE
This is a stunning movie.  	POSITIVE
Raw and sublimely moving.  	POSITIVE
It felt like a very gripping, intelligent stage play (but without the overly theatrical feeling one actually gets from watching people on a stage) which plays on everyone's terror of a white lie escalating to monstrous consequences.  	POSITIVE
All of the main players are mesmerising.  	POSITIVE
Tom Wilkinson broke my heart at the end... and everyone else's judging by the amount of fumbling for hankies and hands going up to faces among males and females alike.  	POSITIVE
Julian Fellowes has triumphed again.  	POSITIVE
He's a national treasure.  	POSITIVE
GO AND SEE IT!  	POSITIVE
This is an excellent film.  	POSITIVE
The aerial scenes were well-done.  	POSITIVE
It was also the right balance of war and love.  	POSITIVE
The film gives meaning to the phrase, "Never in the history of human conflict has so much been owed by so many to so few.  	POSITIVE
Kris Kristoffersen is good in this movie and really makes a difference.  	POSITIVE
A good film by a great director!  	POSITIVE
This is definitely one of the better documentaries I have seen looking at family relationships and marriage.  	POSITIVE
There are many continuity errors: one other user commented on different cars in the garage, Joe's glasses...the one that got to me the most was the fact Joe's facial hair configuration seemed to change from scene to scene.  	NEGATIVE
This is just a great movie.  	POSITIVE
10 out of 10 stars.  	POSITIVE
I can't see how this movie can be an inspiration to anyone to come out or overcome fear and rejection.  	NEGATIVE
It's so bad it's actually worth seeing just for that reason.  	NEGATIVE
Punishment Park is a brilliant piece of cinema.  	POSITIVE
Shot in the Southern California desert using his patent faux documentary style, Watkins creates a film like no other.  	POSITIVE
This is one of Peter Watkins most accessible films.  	POSITIVE
I advise you to look out for it.  	POSITIVE
You wont regret it!  	POSITIVE
Highly recommended A+  	POSITIVE
Well... Just if you keep thinking how bad it is.  	NEGATIVE
It's a mediocre, miserable, hollow, laughable and predictable piece of garbage.  	NEGATIVE
It's a case of 'so bad it is laughable'.  	NEGATIVE
) very bad performance plays Angela Bennett, a computer expert who is at home all the time.  	NEGATIVE
It is a film about nothing, just a pretext to show ridiculous action scenes.  	NEGATIVE
How awful she is!  	NEGATIVE
But she is still a bad actress, repeating her robotic face moves in each of her pictures.  	NEGATIVE
The results, well, are a shame.  	NEGATIVE
DELETE this film from your mind!  	NEGATIVE
One of the worst shows of all time.  	NEGATIVE
The show would begin with smart ass ed comments to each other that would be totally off the wall and uncalled for.  	NEGATIVE
The fat computer geek was unbelievable, the bible thumper, the bad-ass girl, who are these actors???  	NEGATIVE
Never heard of any of them except Cole who was totally unbelievable in the part.  	NEGATIVE
Every time he opened his mouth you expect to hear, "you see kids..." Pulling the plug was a mercy killing for this horrible show.  	NEGATIVE
The stories were as unbelievable as the actors.  	NEGATIVE
Lame would be the best way to describe it.  	NEGATIVE
Stanwyck and Morgan are perfectly cast in what is, in many ways, a modern equivalent of Dickens' Christmas Carol in its sensibility.  	POSITIVE
The success of the film depends on the casting of Sydney Greenstreet as the Alexander Yardley character.  	POSITIVE
The attractive set used throughout most of the film is an eye-pleasing gem.  	POSITIVE
Im big fan of RPG games too, but this movie, its a disgrace to any self-respecting RPGer there is.  	NEGATIVE
The lines, the cuts, the audio, everything is wrong.  	NEGATIVE
You can find better movies at youtube.  	NEGATIVE
Top line: Don't waste your time and money on this one, its as bad as it comes.  	NEGATIVE
A Lassie movie which should have been "put to sleep".... FOREVER.  	NEGATIVE
That's how I'd describe this painfully dreary time-waster of a film.  	NEGATIVE
So mediocre in every aspect that it just becomes a dull, uninteresting mess, this is one of the most forgettable movies I've seen.  	NEGATIVE
It isn't even an achievement as a "so-bad-it's-good" or "so-bad-it's-memorable" movie.  	NEGATIVE
It's an empty, hollow shell of a movie.  	NEGATIVE
Seriously, it's not worth wasting your, or your kid's time on.  	NEGATIVE
Avoid, avoid, avoid!  	NEGATIVE
It will drive you barking mad!  	NEGATIVE
The transfers are very good.  	POSITIVE
Very nice and relaxing late night viewing.  	POSITIVE
The movie is full of wonderful dancing (hence the title!  	POSITIVE
) some great music, and terrific scenery.  	POSITIVE
It handles some tough issues with dignity and grace, and, of course, has (shocking spoiler here!  	POSITIVE
) a happy, wonderful, feel good ending!  	POSITIVE
The point is the journey, a journey that touches every member of the family.  	POSITIVE
It's one of the movies I need to see whenever it comes on TV...never mind the fact that I already have it memorized!  	POSITIVE
Nothing new there.  	NEGATIVE
That was done in the second movie.  	NEGATIVE
The movie has almost no action scenes in it and very little comedy.  	NEGATIVE
The plot has more holes than a pair of fishnet stockings and the direction and editing is astonishingly ham fisted.  	NEGATIVE
What on earth is Irons doing in this film?  	NEGATIVE
I just saw this film and I recommend it.  	POSITIVE
It has a very good plot, it holds your complete attention, the acting is superb, Tom Wilkinson was fantastic and Emily Watson was also very good.  	POSITIVE
A very good film indeed, about great and unconditional love.  	POSITIVE
Tom Wilkinson's character is a man who is not prepared for the ordeal that is about to begin, but he takes the matter in hand as the story progresses, and this great actor gives a performance that makes you feel the character's anguish and suffering.  	POSITIVE
Emily Watson's character is very strong, and she has only to give a quick glance and you understand everything.  	POSITIVE
Despite the pans of reviewers, I liked this movie.  	POSITIVE
In fact, I liked it better than Interview With a Vampire and I liked this Lestat (Stuart Townsend) better than Cruise's attempt.  	POSITIVE
Aailiyah was pretty good as Akasha, in places compelling (her first entrance and mini dance scene).  	POSITIVE
I'm a big fan of this series mostly due to Anne Rice's style, sensitivities and treatments.  	POSITIVE
I guess I liked the details of his dysfunction--he was believable.  	POSITIVE
The football scenes at the end were perplexing.  	NEGATIVE
But I thought his acting was skilled.  	POSITIVE
Meredith M was better than all right.  	POSITIVE
A very charming film with wonderful sentiment and heart.  	POSITIVE
It is rare when a film-maker takes the time to tell a worthy moral tale with care and love that doesn't fall into the trap of being overly syrupy or over indulgent.  	POSITIVE
Nine out of ten for a truly lovely film.  	POSITIVE
This early film from future goremeister Lucio Fulci is a very good addition to the giallo sub-genre.  	POSITIVE
This is one of the best Italian thrillers of the early 70's.  	POSITIVE
A standout scene.  	POSITIVE
This scene is very strong and unpleasant.  	NEGATIVE
Technically, the film is well made with impressive camera-work, solid acting and effective music from Riz Ortolani  particularly good is a recurring unaccompanied female vocal that sounds like it's coming from a distant hill.  	POSITIVE
It's still wild stuff though and is highly recommended to fans of giallo cinema.  	POSITIVE
The movie was very interesting from beginning to the end.  	POSITIVE
I liked the way Dustin Hoffman's character was ready to do just about everything to stay with his son.  	POSITIVE
This movie is also revealing.  	POSITIVE
Personally, I think it shows that people should learn to find a compromise them self without involving other people into issue.  	POSITIVE
And it was boring.  	NEGATIVE
I am so tired of clichés that is just lazy writing, and here they come in thick and fast.  	NEGATIVE
PS the only scene in the movie that was cool is when the central character finds her room blown up.  	POSITIVE
It's a fresh, subtle, and rather sublime effect.  	POSITIVE
An Italian reviewer called this "a small, great film," and that's right.  	POSITIVE
All the actors give a wonderful performance, especially Jennifer Rubin as Jamie Harris, who changes from the nervous starlet in the beginning through the strange events she is part of to the cool star.  	POSITIVE
You learn a lot about the real inside emotions of people in this movie, and a lot about the movie business itself.  	POSITIVE
The movie in movie situations in the beginning and through the game that is played with her by the "acting coach" are fascinating.  	POSITIVE
Also the music by Mark Snow is possibly the best score I've ever heard.  	POSITIVE
You won't forget this movie!  	POSITIVE
Why was this film made?  	NEGATIVE
The film has an ultra-cheap look to it.  	NEGATIVE
The result is a film that just don't look right.  	NEGATIVE
None of them are engaging or exciting.  	NEGATIVE
The plot is nonsense that doesn't interest in the slightest way or have any uniqueness to it.  	NEGATIVE
The Foreigner is not worth one second of your time.  	NEGATIVE
I saw it as a child on TV back in 1973, when it was "The Stranger" and I loved it.  	POSITIVE
But the duet between the astronaut and his doctor at the beginning of the movie is a perfect exchange if one considers that this movie was made well into the Cold War and the astronaut's biggest fear is that he has crashed in the USSR.  	POSITIVE
This movie is so awesome!  	POSITIVE
I loved it, it was really scary.  	POSITIVE
I love the Scream movies and all horror movies and this one ranks way up there.  	POSITIVE
If you want a real scare rent this one!  	POSITIVE
10/10  	POSITIVE
This is an extraordinary film.  	POSITIVE
As a courtroom drama, it's compelling, as an indictment on the American justice system, it's frightening.  	POSITIVE
This film highlights the fundamental flaws of the legal process, that it's not about discovering guilt or innocence, but rather, is about who presents better in court.  	POSITIVE
The film is well paced, understated and one of the best courtroom documentaries I've seen.  	POSITIVE
This mostly routine fact-based TV drama gets a boost from the fine performance by Cole.  	POSITIVE
Predictable, but not a bad watch.  	POSITIVE
It was clear that she had the range and ability to pull off this part.  	POSITIVE
She carries the movie well.  	POSITIVE
Constantine gives everything the right intensity and seems to have a good understanding of the underlying psychological motivations.  	POSITIVE
It is wonderful and inspiring to watch, and I hope that it gets released again on to video or DVD.  	POSITIVE
How this piece of trash was ever released is beyond me: the acting, the story, the characters, the supposedly special effects, etc...it's ALL wrong.  	NEGATIVE
In fact, this stinker smells like a direct-to-video release.  	NEGATIVE
Avoid at ALL costs!  	NEGATIVE
Star Trek V The final Frontier is the worst in the series.  	NEGATIVE
The acting from all involved and that includes those like Shatner and Nimoy is bad and washed out and making them seem as old as they look in real life, the special effects are tacky like when Spock has to rescue Kirk on a jet pack when he falls down from a mountain.  	NEGATIVE
The attempts at humor were pitiful and story is so awful it dosen't bear thinking about which basically involves a Vulcan stealing the Enterprise to find god (seriously) I just didn't care about any of this film and oh not to mention Uhura does a belly dance to distract male guards.  	NEGATIVE
The only place good for this film is in the garbage.  	NEGATIVE
The worst one of the series.  	NEGATIVE
Editing: The editing of this film was phenomenal in my opinion.  	POSITIVE
When a song could explain the emotions of the subjects better, such as when Jay Adams' unfortunate life was a subject of talk, the song Old Man by Neil Young was played, which evokes many emotions.  	POSITIVE
Cinematography: The film was shot in an interesting way.  	POSITIVE
Of course the footage from the 70s was grainy, but that only enhanced the film.  	POSITIVE
This film offers many delights and surprises.  	POSITIVE
When Achille and Philippa beautifully sing a duet from "Don Giovanni" that perfectly describes their situation in the movie, you appreciate the subtle layers of this excellent film.  	POSITIVE
The story unfolds in 18th century Jutland and the use of period music played on period instruments is just one more fine touch.  	POSITIVE
You share General Loewenhielm's exquisite joy in his partaking of the Cailles en Sarcophage even though you are just watching a movie - but you do wish for just a small sample to savor.  	POSITIVE
But this understated film leaves a lasting impression.  	POSITIVE
The warmth it generates is in contrast to its austere backdrop.  	POSITIVE
You will leave the theater wanting to go out and dance under the stars.  	POSITIVE
The acting, as you'd expect from this cast, is top notch.  	POSITIVE
The characters are fleshed out surprisingly well, particularly Grimes and Blake, and all the actors deliver their sharply scripted lines with just the right amount of deadpan tongue in cheek to make the dialogue both hilarious and realistic.  	POSITIVE
Angus Scrimm also turns in a good performance in a somewhat brief but memorable role as the gently menacing, violin-playing anatomist Doctor Quinn.  	POSITIVE
Conclusion - I loved it.  	POSITIVE
It's a long time since I was so entertained by a movie.  	POSITIVE
I struggle to find anything bad to say about it.  	POSITIVE
Mark my words, this is one of those cult films like Evil Dead 2 or Phantasm that people will still be discovering and falling in love with 20, 30, 40 years down the line.  	POSITIVE
It's pretty surprising that this wonderful film was made in 1949, as Hollywood generally had its collective heads in the sand concerning black and white issues at that time.  	POSITIVE
The film deserves strong kudos for taking this stand, for having exceptional acting from its mostly lesser-known cast and for the super-intelligent script that doesn't insult the audience or take the easy way out when it comes to white racism.  	POSITIVE
Plus, with the movie's rather modest budget and fast running time, it does an amazing job!  	POSITIVE
Juano Hernandez (an exceptional actor who played supporting roles in many films of the era) is a proud black man who is accused of murdering a white man in the South.  	POSITIVE
Trumbull on I LOVE LUCY).  	POSITIVE
See it with your kids if you have a chance--it will open up some amazing dialog about how far race relations have come in the last 50 years.  	POSITIVE
See both films if you can.  	POSITIVE
It was that year, however, that reminded us that Huston was still at the top of his game as evinced by his faithful adaptation of James Joyce's acclaimed novella "The Dead.  	POSITIVE
Feelings, thoughts...Gabriel's discomfort during the dance...all these intangibles leap to life and come within the viewer's grasp in Huston's portrayal.  	POSITIVE
Very disappointed and wondered how it could be in the Oscar shortlist.  	NEGATIVE
It's very slow.  	NEGATIVE
Lot of holes in the plot: there's nothing about how he became the emperor; nothing about where he spend 20 years between his childhood and mature age.  	NEGATIVE
) Don't waste your time.  	NEGATIVE
End of Days is one of the worst big-budget action movies I've ever seen.  	NEGATIVE
He surely doesn't know how to make a coherent action movie from the screenwriter of Air Force One who was only obliged to write the script just for a big sum of money.  	NEGATIVE
This was one of the worst films i have ever seen.  	NEGATIVE
I'm still trying to get over how bad it was.  	NEGATIVE
This movie is possibly one of the most creative works of horror ever.  	POSITIVE
It has everything you could want... suspense, drama, comedy, confusing subplots, native americans, brain eating... If you're looking for the be-all, end-all of brainsucking movies, look no further.  	POSITIVE
" With great sound effects, and impressive special effects, I can't recommend this movie enough.  	POSITIVE
Call me a nut, but I think this is one of the best movies ever.  	POSITIVE
Great character actors Telly Savalas and Peter Boyle.  	POSITIVE
1 hour 54 minutes of sheer tedium, melodrama and horrible acting, a mess of a script, and a sinking feeling of GOOD LORD, WHAT WERE THEY THINKING?  	NEGATIVE
Lots of holes in the script.  	NEGATIVE
It's like a bad two hour TV movie.  	NEGATIVE
Now imagine that every single one of those decisions was made wrong.  	NEGATIVE
The dialogue is atrocious.  	NEGATIVE
The acting is beyond abysmal.  	NEGATIVE
Everything stinks.  	NEGATIVE
Trouble is, the writing and directing make it impossible to establish those things that make a movie watchable, like character, story, theme and so on.  	NEGATIVE
Worse, there's an incredibly weak sub-plot thrown in that follows a little band of latter-day Mansonites as they go after a reporter who's working on a story on the anniversary of the killings.  	NEGATIVE
It's dumb and pointless, and a complete waste of time.  	NEGATIVE
In short, don't bother with this movie.  	NEGATIVE
I won't spoil it, but the ending in pretty amazing.  	POSITIVE
The best scene in the movie is at the end, but I won't spoil it.  	POSITIVE
If there was ever an indication of a writer and a director's ability to meld two highly volatile temperaments into a seamless union of creativity, then this is it!  	POSITIVE
The result is a powerhouse achievement, made more timely now perhaps because of our culture's disturbing fascination with celebrity, and it's distorted interpretations of fame.  	POSITIVE
A film not easily forgotten.  	POSITIVE
But, Kevin Spacey is an excellent, verbal tsunami as Buddy Ackerman  and totally believable because he is a great actor.  	POSITIVE
The scripting of the subtle comedy is unmatched by any movie in recent years.  	POSITIVE
The characters are interesting, even if a bit predictable.  	POSITIVE
Highly recommended for all ages, although the younger set will probably not appreciate some of the more subtle references, they will certainly appreciate one galley scene in particular!  	POSITIVE
Great movie!  	POSITIVE
Also the story and acting were weak.  	NEGATIVE
At around 4 pm I bought it, at around 8pm I started to watch, at around 8.15pm I fast forwarded the remaining film to see if there was anything left watchable for a human being with a brain... but there wasn't.  	NEGATIVE
Either way, it sucks.  	NEGATIVE
The script is horrendously stupid.  	NEGATIVE
The story starts too fast with absolutely no suspense or build-up in the slightest.  	NEGATIVE
Everything Captain Howdy says is either laughable or just plain stupid.  	NEGATIVE
What the hell kind of crap is that?!  	NEGATIVE
Then, there's the plot holes.  	NEGATIVE
You could drive a semi truck into these holes!  	NEGATIVE
Linda Cardellini is the only thing good in this film.  	POSITIVE
She's poised and amazing.  	POSITIVE
Dee Snider just plain sucks.  	NEGATIVE
He can't act (one of the least scary villains I have ever seen), he can't write (did he write this damn movie in his sleep?  	NEGATIVE
I was bored throughout the whole damn thing.  	NEGATIVE
The acting sucks, the music sucks, the script sucks, the pacing sucks, the special FX suck, the directing sucks... basically, this movie sucks.  	NEGATIVE
This film tries to be a serious and sophisticated thriller/horror flick and it fails miserably.  	NEGATIVE
This is probably one of the least effective and utterly unoriginal films I have ever seen in my entire life.  	NEGATIVE
A piece of cinematic garbage captured on celluloid.  	NEGATIVE
Avoid at any and all costs.  	NEGATIVE
At any rate this film stinks, its not funny, and Fulci should have stayed with giallo and supernatural zombie movies.  	NEGATIVE
Avoid this film at all costs.  	NEGATIVE
I don't know what happened in Season Five, what a mess.  	NEGATIVE
The only consistent thread holding the series together were the amazing performances of Leni Parker and Anita LaSelva as the two Taelons in quiet idealogical conflict.  	NEGATIVE
Now this is a movie I really dislike.  	NEGATIVE
It's one of the most boring Horror movies from the 90's mainly because it starts slow and centers in a boring atmosphere.  	NEGATIVE
The puppets look really cheesy , not in a good way like in the Puppet Master 80's flicks.  	NEGATIVE
The story is lame, not interesting and NEVER really explains the sinister origins of the puppets.  	NEGATIVE
There aren't death scenes like in previous movies and the f/x are terrible.  	NEGATIVE
I felt asleep the first time I watched it, so I can recommend it for insomniacs.  	NEGATIVE
The fact is, this film is a wonderful, heartwarming tale about two people chasing their dreams.  	POSITIVE
The best part about "Nurse Betty" is it's unpredictability.  	POSITIVE
Director Neil LaBute uses brutal violence to seperate dreams from reality, and along with the touching drama, and hilarious comedy, you can never tell what is going to happen next.  	POSITIVE
Otherwise, don't even waste your time on this.  	NEGATIVE
This one just fails to create any real suspense.  	NEGATIVE
As for the killer, don't expect anything original or even remotely frightening.  	NEGATIVE
There is, however, some pretty good acting (at least, for this type of film).  	POSITIVE
I'm so sorry but I really can't recommend it to anyone.  	NEGATIVE
One of the most boring,pointless movies I have ever seen.  	NEGATIVE
The secondary plot line is incomprehensible and its relation to the primary plot line is mystifying.  	NEGATIVE
Hated it.  	NEGATIVE
This is one of the worst Sandra Bullock movie since Speed 2 But not quite that bad.  	NEGATIVE
I don't understand how this garbage got on the shelves of the movie store, it's not even a real movie!  	NEGATIVE
I highly doubt that anyone could ever like this trash.  	NEGATIVE
This is not movie-making.  	NEGATIVE
The acting is like watching wooden puppets moving around and reading from a book, that's how bad it is.  	NEGATIVE
So I am here to warn you--DO NOT RENT THIS MOVIE, it is the dumbest thing you have never seen!  	NEGATIVE
I saw this short film on HBO the other day and absolutely loved it.  	POSITIVE
I didn't realize how wonderful the short really is until the last two scenes.  	POSITIVE
